Date,HDFCBANK,ICICIBANK,SBIN,LICI,BAJFINANCE,KOTAKBANK,AXISBANK,SBILIFE,HDFCLIFE,ICICIPRULI,TCS,INFY,HCLTECH,WIPRO,TECHM,LTIM,PERSISTENT,MPHASIS,COFORGE,OFSS,SUNPHARMA,DIVISLAB,DRREDDY,CIPLA,LUPIN,AUROPHARMA,ZYDUSLIFE,TORNTPHARM,ALKEM,BIOCON
2019-11-07,598.4728393554688,462.8476257324219,293.5623168945312,,412.9995422363281,315.4820251464844,731.6948852539062,975.9178466796875,571.404296875,514.0621948242188,1881.395141601562,618.7584228515625,461.149658203125,119.1949615478516,608.6271362304688,1552.184936523438,287.6102294921875,777.974609375,291.693115234375,2256.494873046875,414.6405944824219,1654.181762695312,552.8804321289062,449.7760009765625,713.4094848632812,434.0914611816406,223.7824554443359,839.4947509765625,1888.395263671875,261.2893676757812
2019-11-08,594.6369018554688,473.3899536132812,291.5784606933594,,406.5101318359375,318.7184753417969,722.4833984375,971.7131958007812,559.3389892578125,515.4017944335938,1833.700439453125,608.4901733398438,461.8123168945312,117.7030029296875,609.9317016601562,1537.85400390625,288.996337890625,756.347412109375,285.4662780761719,2260.50830078125,397.2306213378906,1636.80224609375,543.4540405273438,440.8633728027344,695.319091796875,422.5189514160156,221.4007568359375,837.3489379882812,1914.082763671875,262.3287353515625
2019-11-11,598.97021484375,480.4988098144531,293.6545715332031,,407.4483337402344,322.0346069335938,730.6492919921875,959.593994140625,562.3922729492188,520.85888671875,1808.734130859375,605.2679443359375,460.1458740234375,117.7259674072266,609.1806030273438,1516.264892578125,289.8421630859375,766.0645141601562,291.44287109375,2255.374267578125,396.6188659667969,1647.008544921875,542.2311401367188,433.5712890625,711.7649536132812,420.3580932617188,219.5430603027344,832.1808471679688,1855.509887695312,260.8438415527344
2019-11-13,595.5603637695312,469.8113403320312,283.0894165039062,,405.053955078125,319.8238830566406,708.2427978515625,977.5996704101562,580.2686767578125,525.0757446289062,1875.583984375,594.0543823242188,457.1944274902344,116.1881103515625,598.6242065429688,1535.48095703125,293.5072021484375,766.4945068359375,274.8660583496094,2263.400634765625,387.7256469726562,1610.371826171875,532.10205078125,426.9464111328125,706.5409545898438,416.66064453125,214.1128387451172,817.8994140625,1943.76904296875,254.1124420166016
2019-11-14,603.3035278320312,482.2880859375,282.3512573242188,,411.5042114257812,318.1906433105469,712.92333984375,989.2242431640625,577.5108032226562,521.3053588867188,1891.252563476562,606.0413208007812,460.8887634277344,116.0274429321289,599.6521606445312,1517.195556640625,312.6310424804688,768.21435546875,278.8504638671875,2211.8427734375,386.0316772460938,1594.966186523438,526.4981079101562,430.2826538085938,714.2800903320312,380.1181335449219,223.1632232666016,817.4609985351562,1901.850708007812,252.132568359375
2019-11-15,605.1978149414062,483.4486999511719,297.0224609375,,409.2613220214844,323.1997375488281,713.9191284179688,992.1427612304688,568.7943115234375,518.3783569335938,1872.011108398438,604.8383178710938,458.6803588867188,115.9356307983398,594.5914916992188,1573.40185546875,306.6636657714844,780.038330078125,276.3300476074219,2213.614501953125,390.5959167480469,1682.778198242188,525.8722534179688,441.5783386230469,718.0530395507812,393.9956359863281,223.4013977050781,822.3523559570312,1936.664916992188,254.6568603515625
2019-11-18,597.6914672851562,481.9979248046875,299.9751586914062,,406.0653991699219,324.0860595703125,719.9439697265625,989.3726196289062,561.8505249023438,516.5923461914062,1853.200439453125,605.9552612304688,458.1984558105469,114.5125427246094,594.4729614257812,1587.63916015625,304.3612670898438,792.894287109375,281.5189819335938,2209.781982421875,399.5362243652344,1671.46484375,527.0662841796875,439.05224609375,722.2127685546875,408.3052978515625,230.0700988769531,820.9910278320312,1975.713500976562,257.8741149902344
2019-11-19,602.3563232421875,477.3070678710938,304.8655395507812,,404.1939392089844,323.4088745117188,744.6906127929688,926.550537109375,562.0967407226562,501.1635437011719,1815.4921875,612.5287475585938,455.6083984375,114.9486389160156,603.4478149414062,1575.77490234375,310.1642761230469,786.1868896484375,283.3537292480469,2210.107421875,400.8066711425781,1668.335571289062,528.2216796875,450.0143127441406,723.3253784179688,414.1156311035156,232.1659698486328,811.693115234375,1991.99169921875,255.9437561035156
2019-11-20,603.0430908203125,478.7578430175781,303.3892211914062,,404.467529296875,318.5591430664062,745.6365966796875,929.6669921875,566.0364379882812,499.3775634765625,1815.277221679688,612.6576538085938,454.8656311035156,114.2600631713867,609.971435546875,1608.390991210938,312.6075744628906,783.048095703125,279.6102294921875,2216.0009765625,423.4867553710938,1698.087768554688,546.6409912109375,460.0231018066406,752.4924926757812,427.1767578125,237.6438446044922,803.9178466796875,1960.470703125,260.1509094238281
2019-11-21,607.7788696289062,481.9012145996094,305.7421875,,403.0113830566406,317.7225952148438,734.3339233398438,919.6748046875,580.3671264648438,495.6567993164062,1823.498779296875,612.8724365234375,456.3915100097656,113.6403427124023,605.0292358398438,1574.332397460938,322.9918518066406,765.462646484375,277.7384948730469,2144.159912109375,420.8046569824219,1682.152709960938,554.4594116210938,462.7874145507812,745.8657836914062,413.8380432128906,242.3595428466797,802.39501953125,1967.480102539062,251.7861175537109
2019-11-22,598.97021484375,480.4988098144531,303.8505859375,,398.5791931152344,312.514404296875,729.0558471679688,932.5855102539062,577.56005859375,493.7219848632812,1783.552368164062,595.6442260742188,447.6177062988281,111.5975036621094,596.3707885742188,1570.144775390625,315.9671936035156,737.64404296875,275.0421142578125,2104.461669921875,425.4630432128906,1668.96142578125,552.9188232421875,456.4485168457031,747.2201538085938,413.0193786621094,239.2157592773438,789.9130859375,1956.001342773438,253.3204803466797
2019-11-25,601.9774169921875,481.4659729003906,310.1250610351562,,404.775390625,319.3956604003906,751.6117553710938,941.43994140625,588.7882690429688,502.9494934082031,1791.989135742188,599.8545532226562,451.6332397460938,111.5515975952148,603.7640380859375,1554.836669921875,316.0376586914062,755.5304565429688,277.9887390136719,2120.948486328125,431.9094848632812,1698.521118164062,562.4319458007812,460.8809814453125,756.2169799804688,424.3356628417969,244.5506896972656,812.177490234375,1934.595092773438,255.9932708740234
2019-11-26,603.84814453125,493.9426879882812,309.5713806152344,,400.5387573242188,319.5450134277344,749.1221313476562,948.7114868164062,588.5911865234375,493.1266784667969,1761.98681640625,593.4100341796875,444.9274597167969,109.0497207641602,603.8035278320312,1562.51416015625,317.2593078613281,722.6383056640625,275.1810913085938,2105.32958984375,424.1925964355469,1717.970703125,571.1360473632812,456.1625366210938,762.1664428710938,429.0066833496094,243.6932983398438,825.0978393554688,1947.062255859375,261.685302734375
2019-11-27,605.4346923828125,488.913330078125,316.999267578125,,402.4933776855469,322.2337646484375,749.7694091796875,938.0762329101562,576.1320190429688,492.5809631347656,1768.57275390625,597.8352661132812,453.0386047363281,110.1973724365234,606.9269409179688,1545.06591796875,317.7292785644531,717.0057983398438,276.8489074707031,2119.357421875,431.7212219238281,1744.064086914062,572.3203735351562,446.1061096191406,766.7132568359375,436.6631469726562,242.8835144042969,864.8507690429688,1882.185424804688,273.7622985839844
2019-11-28,599.230712890625,502.115478515625,322.3049011230469,,400.9003601074219,321.65625,747.4789428710938,960.78125,567.5138549804688,494.2676696777344,1788.416381835938,603.0767211914062,454.8053588867188,110.0826110839844,605.8990478515625,1548.60205078125,319.2328186035156,735.3652954101562,278.8875427246094,2122.06884765625,430.4037170410156,1726.395751953125,573.235107421875,446.4397277832031,778.1285400390625,433.0515747070312,246.5513000488281,869.2803955078125,1905.802490234375,280.8897399902344
2019-11-29,603.80078125,495.7803039550781,315.4306945800781,,398.1785278320312,321.6960144042969,735.9769897460938,949.7996826171875,562.8847045898438,498.5342102050781,1767.668701171875,598.3507690429688,452.7976989746094,109.1185913085938,602.103515625,1572.331420898438,321.5586853027344,755.3154296875,276.3023376464844,2119.610595703125,423.3456115722656,1719.848266601562,561.1223754882812,444.8669128417969,774.5491943359375,433.2922973632812,242.1213836669922,876.0867919921875,1909.237060546875,278.8109130859375
2019-12-02,599.4437866210938,494.1361389160156,312.3395690917969,,386.0841979980469,325.2412414550781,741.2052612304688,933.7726440429688,560.8163452148438,494.6645812988281,1739.947509765625,595.214599609375,451.8540649414062,109.53173828125,591.823974609375,1523.011474609375,320.07861328125,748.9951171875,270.9557189941406,2144.70263671875,414.0759582519531,1718.741088867188,553.005615234375,442.2932434082031,770.09912109375,433.5331115722656,245.7891387939453,872.34912109375,1913.1416015625,282.9191284179688
2019-12-03,594.5421752929688,492.636962890625,310.263427734375,,387.4622497558594,327.9797973632812,730.3505859375,953.114013671875,575.9349365234375,500.8658752441406,1765.731567382812,600.0693969726562,451.5528869628906,108.7054290771484,590.0843505859375,1505.051513671875,317.5412292480469,729.1307983398438,268.0462951660156,2143.58154296875,408.0531005859375,1728.465942382812,550.4346923828125,442.5315246582031,760.4251708984375,429.1028442382812,247.9326934814453,892.26025390625,1921.186645507812,282.8201293945312
2019-12-04,592.7662353515625,511.8840026855469,315.4306945800781,,390.0325622558594,328.8760375976562,736.773681640625,961.8694458007812,574.8515625,496.7482299804688,1789.406494140625,609.0916748046875,451.9342956542969,111.1843566894531,600.0081787109375,1555.953735351562,322.2400512695312,747.4902954101562,271.947265625,2159.779052734375,417.5579833984375,1742.186645507812,554.1898193359375,448.0125427246094,766.08447265625,436.1335144042969,250.9812469482422,864.8969116210938,1938.734985351562,284.3049926757812
2019-12-05,589.9009399414062,510.7717590332031,310.2173156738281,,390.0325622558594,328.4876403808594,726.2177734375,956.0819702148438,567.2184448242188,491.0430297851562,1826.25390625,614.2472534179688,450.4487609863281,111.8729476928711,604.83154296875,1529.432373046875,323.4852600097656,734.63427734375,275.2367248535156,2133.92822265625,410.9703674316406,1734.580078125,552.9862670898438,440.0054931640625,754.2338256835938,432.5700073242188,245.4557342529297,864.7122802734375,1967.950927734375,283.7110290527344
